collection__uuid,artifact__title,artifact__summary,artifact__type,artifact__date_published,artifact__date_published_year,artifact__date_circa,artifact__uri,artifact__people__author,artifact__people__editor,file__url,file__language,file__pages
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Training for work: insights from students and trainees at the Brotherhood of St. Laurence,The Training for Work study analysed the characteristics of participants in training programs run by the Brotherhood of St. Laurence.,report,,2010,,https://www.bsl.org.au/research/publications/training-for-work-insights-from-students-and-trainees-at-the-brotherhood-of-st-laurence/,Dina Bowman|Nicole Souery,,http://library.bsl.org.au/showitem.php?handle=1/5994,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Recycling rising high: an evaluation of the High Rise Public Housing Recycling Project,"This study of a recycling pilot project (HaRP) in the Fitzroy and Collingwood high-rise public housing estates found that many households had become involved in recycling, and so reduced the amount of recyclable material sent to landfill.",report,,2010,,https://www.bsl.org.au/research/publications/recycling-rising-high-an-evaluation-of-the-high-rise-public-housing-recycling-project/,George Myconos,,http://library.bsl.org.au/showitem.php?handle=1/6008,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Community activity and service delivery models: an overview of Brotherhood centres,"﻿﻿Several Brotherhood of St Laurence sites and program clusters have been identified as active or potential community activity and service delivery centres. This paper outlines how they began, the community context, their aims, planned outcomes and target populations.",report,,2010,,https://www.bsl.org.au/research/publications/community-activity-and-service-delivery-models-an-overview-of-brotherhood-centres/,Brotherhood of St. Laurence,,http://library.bsl.org.au/showitem.php?handle=1/5989,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Sen and Bourdieu: understanding inequality,"How does the thinking of Amartya Sen, and especially of Pierre Bourdieu, help us to understand the processes and experience of inequality?",report,,2010,,https://www.bsl.org.au/research/publications/sen-and-bourdieu-understanding-inequality/,Dina Bowman,,http://library.bsl.org.au/showitem.php?handle=1/2131,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,From participation to leadership: evaluation of the Community Service Leadership Program,"The Community Service Leadership Program (CSLP), developed by the Brotherhood of St. Laurence and the Rotary Club of Melbourne, enabled disadvantaged young people in alternative educational settings to explore, devise and implement projects to benefit their local community.",report,,2010,,https://www.bsl.org.au/research/publications/from-participation-to-leadership-evaluation-of-the-community-service-leadership-program/,Martina Boese,,http://library.bsl.org.au/showitem.php?handle=1/6111,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Women on the Move: evaluating a refugee mentoring pilot project,This report presents the evaluation of a small-scale pilot in which refugee women requiring personal and settlement support were matched with volunteer mentors in the City of Hume in Melbourne’s north.,report,,2010,,https://www.bsl.org.au/research/publications/women-on-the-move-evaluating-a-refugee-mentoring-pilot-project/,Sharon Bond,,http://library.bsl.org.au/showitem.php?handle=1/5993,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,"Work and learning in Fitzroy, Richmond and Collingwood: survey of public housing residents",What are the employment status and aspirations of public housing residents?,report,,2010,,https://www.bsl.org.au/research/publications/work-and-learning-in-fitzroy-richmond-and-collingwood-survey-of-public-housing-residents/,Lauren Siegmann,,http://library.bsl.org.au/showitem.php?handle=1/6079,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the review of the implementation of Securing Jobs for Your Future - Skills for Victoria,,report,2010-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5835,,,http://library.bsl.org.au/showitem.php?handle=1/5835,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Response to ASIC consultation on telephone sales for general insurance,,report,2010-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5882,,,http://library.bsl.org.au/showitem.php?handle=1/5882,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to ACMA's Reconnecting the Customer consultation,,report,2010-09-01,,,http://library.bsl.org.au/showitem.php?handle=1/5955,,,http://library.bsl.org.au/showitem.php?handle=1/5955,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Flexicurity and Australia roundtable report,"'Flexicurity' can be understood as a policy framework to balance flexibility for employers on the one hand with improved unemployment benefits, training and assistance in regaining employment for workers on the other.",report,,2010,,https://www.bsl.org.au/research/publications/flexicurity-and-australia-roundtable-report/,Brotherhood of St. Laurence,,http://library.bsl.org.au/showitem.php?handle=1/6700,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,A taste for learning: evaluating a pre-Community VCAL program,This report evaluates a pre-Community VCAL ‘Taster’ course offered at the Brotherhood of St. Laurence’s Frankston High Street Centre.,report,,2010,,https://www.bsl.org.au/research/publications/a-taste-for-learning-evaluating-a-pre-community-vcal-program/,George Myconos,,http://library.bsl.org.au/jspui/bitstream/1/6065/1/Myconos_Taste_for_learning_pre-CVCAL_evaluation_2010.pdf,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Financial inclusion in Australia: towards transformative policy,"This paper looks at the rise of the financial inclusion agenda in developed countries, and what it might mean in Australia.",report,,2010,,https://www.bsl.org.au/research/publications/financial-inclusion-in-australia-towards-transformative-policy/,Zuleika Arashiro,,http://library.bsl.org.au/showitem.php?handle=1/1969,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Public dental care and the Teeth First trial: a history of decay,The Teeth First trial enabled unemployed Personal Support Programme clients of the Brotherhood in Frankston to receive dental treatment.,report,,2010,,https://www.bsl.org.au/research/publications/public-dental-care-and-the-teeth-first-trial-a-history-of-decay/,Sharon Bond,,http://library.bsl.org.au/showitem.php?handle=1/6148,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Evidence and experience: report on the Individual Placement and Support project for disadvantaged job seekers with mental health issues,This study provides valuable insights into the provision of employment services for highly disadvantaged people with complex needs.,report,,2010,,https://www.bsl.org.au/research/publications/evidence-and-experience-report-on-the-individual-placement-and-support-project-for-disadvantaged-job-seekers-with-mental-health-issues/,Dina Bowman|Jyden Lawlor,,http://library.bsl.org.au/showitem.php?handle=1/6097,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,From exclusion to inclusion? Reflections on the Celtic tiger,How can partnerships help to create more inclusive forms of governance?,report,,2010,,https://www.bsl.org.au/research/publications/from-exclusion-to-inclusion-reflections-on-the-celtic-tiger/,Maura Adshead|Chris McInerney,,http://library.bsl.org.au/showitem.php?handle=1/1520,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Making work pay and making income support work,"This study examined the financial incentives and non-financial factors influencing the decision to return to work or to increase working hours for two groups thought to be affected by high effective marginal tax rates, single parents and unemployed people.",report,,2010,,https://www.bsl.org.au/research/publications/making-work-pay-and-making-income-support-work/,Eve Bodsworth,,http://library.bsl.org.au/showitem.php?handle=1/6168,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Treasury's National Credit Reform Green Paper,,report,2010-08-01,,,http://library.bsl.org.au/showitem.php?handle=1/5878,,,http://library.bsl.org.au/showitem.php?handle=1/5878,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,"Submission to the National Advisory Council on Mental Health regarding ‘Daily bread, income and living with mental illness’",,report,2010-08-01,,,http://library.bsl.org.au/showitem.php?handle=1/5879,,,http://library.bsl.org.au/showitem.php?handle=1/5879,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to Caring for Older Australians Productivity Commission inquiry,,report,2010-07-01,,,http://library.bsl.org.au/showitem.php?handle=1/5965,,,http://library.bsl.org.au/showitem.php?handle=1/5965,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to Senate Economics Committee Inquiry into the Banking Amendment Bill 2010,,report,2010-07-01,,,http://library.bsl.org.au/showitem.php?handle=1/5855,,,http://library.bsl.org.au/showitem.php?handle=1/5855,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Response to the Stronger futures for all young Victorians discussion paper on the youth transitions system,,report,2010-06-01,,,http://library.bsl.org.au/showitem.php?handle=1/5980,,,http://library.bsl.org.au/showitem.php?handle=1/5980,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,A response to the DEECD Directions Paper Pathways to re-engagement through flexible learning options,,report,2010-05-01,,,http://library.bsl.org.au/showitem.php?handle=1/5820,,,http://library.bsl.org.au/showitem.php?handle=1/5820,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Response to Australian Energy Regulator (AER) issues paper on retail energy pricing information guidelines,,report,2010-04-01,,,http://library.bsl.org.au/showitem.php?handle=1/5940,,,http://library.bsl.org.au/showitem.php?handle=1/5940,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Response to Treasury options paper on unfair terms in insurance contracts,,report,2010-04-01,,,http://library.bsl.org.au/showitem.php?handle=1/5948,,,http://library.bsl.org.au/showitem.php?handle=1/5948,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Flexibility with security: driving a new compact down under?,How might a 'flexicurity' policy help Australia develop a new social contract for both a fairer society and a more competitive economy?,report,,2010,,https://www.bsl.org.au/research/publications/flexibility-with-security-driving-a-new-compact-down-under/,James Allebone,,http://library.bsl.org.au/showitem.php?handle=1/1568,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Partnering to learn: the role of community organisations in supporting disadvantaged students,"This forum hosted by Melbourne City Mission and the Brotherhood of St. Laurence in November 2009 highlighted the need for innovative, well-resourced learning support programs to meet the needs of students from disadvantaged backgrounds.",report,,2010,,https://www.bsl.org.au/research/publications/partnering-to-learn-the-role-of-community-organisations-in-supporting-disadvantaged-students/,Anne Pate|Sharon Bond,,http://library.bsl.org.au/showitem.php?handle=1/6709,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Senate Committee inquiry into social security and other legislation amendment bills,,report,2010-02-01,,,http://library.bsl.org.au/showitem.php?handle=1/5931,,,http://library.bsl.org.au/showitem.php?handle=1/5931,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Submission to the Family and Community Development Committee Inquiry into the Adequacy and Future Directions of Public Housing in Victoria,,report,2010-02-01,,,http://library.bsl.org.au/showitem.php?handle=1/5869,,,http://library.bsl.org.au/showitem.php?handle=1/5869,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,The contribution of the not-for-profit sector: submission in response to the draft report of the Productivity Commission,,report,2009-12-01,,,http://library.bsl.org.au/showitem.php?handle=1/5817,,,http://library.bsl.org.au/showitem.php?handle=1/5817,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Barriers to hiring disadvantaged or vulnerable workers: Victorian employers' attitudes survey,"This collaborative study explored the extent to which recruitment of low-skilled workers was a problem for employers, as well as employee work readiness, foundational skills and vocational training, and the support mechanisms to increase worker retention.",report,,2009,,https://www.bsl.org.au/research/publications/barriers-to-hiring-disadvantaged-or-vulnerable-workers-victorian-employers-attitudes-survey/,VECCI|Brotherhood of St. Laurence,,http://library.bsl.org.au/showitem.php?handle=1/6115,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Turning 18: pathways and plans,"The Life Chances Study has followed some 140 young people from diverse backgrounds since they were infants. In 2008 they turned 18: many finished school, while others were already launched into the world beyond.",report,,2010,,https://www.bsl.org.au/research/publications/turning-18-pathways-and-plans/,Janet Taylor|Nina Gee,,http://library.bsl.org.au/showitem.php?handle=1/6150,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,Tax expenditures and housing,"This paper, reporting research undertaken for the Brotherhood of St. Laurence and published by AHURI (the Australian Housing and Urban Research Institute), assesses the scale and distribution of key tax expenditures associated with the treatment of housing in the Australian tax system.",report,,2009,,https://www.bsl.org.au/research/publications/tax-expenditures-and-housing/,Judith Yates,,http://library.bsl.org.au/showitem.php?handle=1/6023,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,"Cost shifting in education: implications for government, the community sector and low-income families","This report commissioned by the Equity in Education Alliance seeks to quantify in dollars the extent to which the Victorian community service organisations, including emergency relief providers, assist disadvantaged families to meet school education expenses.",report,,2009,,https://www.bsl.org.au/research/publications/cost-shifting-in-education-implications-for-government-the-community-sector-and-low-income-families/,Sharon Bond,,http://library.bsl.org.au/showitem.php?handle=1/6093,,
2dcb7b8e-71ad-4c9a-b018-994cda9ed0cb,From the margins to the mainstream: the challenges for microfinance in Australia,This report of research undertaken by the Brotherhood of St. Laurence and Community Foresters Finance draws on the literature and stakeholder consultation to explore microfinance in Australia.,report,,2009,,https://www.bsl.org.au/research/publications/from-the-margins-to-the-mainstream-the-challenges-for-microfinance-in-australia/,Ingrid Burkett|Genevieve Sheehan,,http://library.bsl.org.au/showitem.php?handle=1/6175,,
